run_index,source_project,source_test_path,target_project,target_uut_path,pre_build_success,final_build_success,total_attempts,successful_attempt,clone_classification,execution_time_seconds,gemini_api_used,pom_fix_applied,build_failed_initially,llm_response_length,pair_id
8,tempredirect/Java-Chronicle,src/test/java/vanilla/java/chronicle/impl/ByteBufferExcerptTest.java,peter-lawrey/Java-Chronicle,src/main/java/com/higherfrequencytrading/chronicle/impl/AbstractExcerpt.java,True,False,3,,Type-4,307.9674451351166,True,False,True,22448.0,tempredirect/Java-Chronicle|src/test/java/vanilla/java/chronicle/impl/ByteBufferExcerptTest.java|peter-lawrey/Java-Chronicle|src/main/java/com/higherfrequencytrading/chronicle/impl/AbstractExcerpt.java
8,wolfdancer/blueflood,blueflood-core/src/test/java/com/rackspacecloud/blueflood/types/BluefloodCounterRollupTest.java,dlobue/blueflood,src/main/java/com/rackspacecloud/blueflood/types/CounterRollup.java,True,True,2,2.0,Type-2,47.45148515701294,True,False,True,28211.0,wolfdancer/blueflood|blueflood-core/src/test/java/com/rackspacecloud/blueflood/types/BluefloodCounterRollupTest.java|dlobue/blueflood|src/main/java/com/rackspacecloud/blueflood/types/CounterRollup.java
8,mcgray/htmlelements,htmlelements-java/src/test/java/ru/yandex/qatools/htmlelements/PageInitializationTest.java,lanwen/htmlelements,src/test/java/ru/yandex/qatools/htmlelements/PageInitializationTest.java,True,True,2,2.0,Type-3,53.690155029296875,True,False,True,8337.0,mcgray/htmlelements|htmlelements-java/src/test/java/ru/yandex/qatools/htmlelements/PageInitializationTest.java|lanwen/htmlelements|src/test/java/ru/yandex/qatools/htmlelements/PageInitializationTest.java
9,ds2/lightfish,lightfish/src/test/java/org/lightfish/business/monitoring/control/SessionTokenRetrieverTest.java,AdamBien/lightfish,src/main/java/org/lightfish/business/servermonitoring/control/SessionTokenRetriever.java,True,True,3,3.0,Type-4,85.80693507194519,True,False,True,7326.0,ds2/lightfish|lightfish/src/test/java/org/lightfish/business/monitoring/control/SessionTokenRetrieverTest.java|AdamBien/lightfish|src/main/java/org/lightfish/business/servermonitoring/control/SessionTokenRetriever.java
9,daisy1754/crawljax,core/src/test/java/com/crawljax/util/DOMComparerTest.java,stefanlenselink/crawljax,src/main/java/com/crawljax/util/Helper.java,True,True,2,2.0,,14.582513093948364,True,False,True,2070.0,daisy1754/crawljax|core/src/test/java/com/crawljax/util/DOMComparerTest.java|stefanlenselink/crawljax|src/main/java/com/crawljax/util/Helper.java
9,stefanlenselink/crawljax,core/src/test/java/com/crawljax/util/HelperTest.java,daisy1754/crawljax,src/main/java/com/crawljax/util/DomUtils.java,True,False,3,,Type-3,142.24184012413025,True,False,True,5555.0,stefanlenselink/crawljax|core/src/test/java/com/crawljax/util/HelperTest.java|daisy1754/crawljax|src/main/java/com/crawljax/util/DomUtils.java
9,jaehwan-jung/crawljax,core/src/test/java/com/crawljax/util/DomUtilsTest.java,stefanlenselink/crawljax,src/main/java/com/crawljax/util/Helper.java,True,True,3,3.0,Type-3,49.17517709732056,True,False,True,7005.0,jaehwan-jung/crawljax|core/src/test/java/com/crawljax/util/DomUtilsTest.java|stefanlenselink/crawljax|src/main/java/com/crawljax/util/Helper.java
9,davidraleigh/geometry-api-java,src/test/java/com/esri/core/geometry/TestWKBSupport.java,satol/geometry-api-java,src/main/java/com/esri/core/geometry/ogc/OGCGeometry.java,True,True,3,3.0,,63.35831809043884,True,False,True,7934.0,davidraleigh/geometry-api-java|src/test/java/com/esri/core/geometry/TestWKBSupport.java|satol/geometry-api-java|src/main/java/com/esri/core/geometry/ogc/OGCGeometry.java
9,tempredirect/Java-Chronicle,src/test/java/vanilla/java/chronicle/impl/ByteBufferExcerptTest.java,peter-lawrey/Java-Chronicle,src/main/java/com/higherfrequencytrading/chronicle/impl/AbstractExcerpt.java,True,False,3,,Type-4,180.49277591705322,True,False,True,10725.0,tempredirect/Java-Chronicle|src/test/java/vanilla/java/chronicle/impl/ByteBufferExcerptTest.java|peter-lawrey/Java-Chronicle|src/main/java/com/higherfrequencytrading/chronicle/impl/AbstractExcerpt.java
9,wolfdancer/blueflood,blueflood-core/src/test/java/com/rackspacecloud/blueflood/types/BluefloodCounterRollupTest.java,dlobue/blueflood,src/main/java/com/rackspacecloud/blueflood/types/CounterRollup.java,True,True,2,2.0,,54.71969199180603,True,False,True,34401.0,wolfdancer/blueflood|blueflood-core/src/test/java/com/rackspacecloud/blueflood/types/BluefloodCounterRollupTest.java|dlobue/blueflood|src/main/java/com/rackspacecloud/blueflood/types/CounterRollup.java
9,mcgray/htmlelements,htmlelements-java/src/test/java/ru/yandex/qatools/htmlelements/PageInitializationTest.java,lanwen/htmlelements,src/test/java/ru/yandex/qatools/htmlelements/PageInitializationTest.java,True,False,3,,Type-4,110.71330213546753,True,False,True,8773.0,mcgray/htmlelements|htmlelements-java/src/test/java/ru/yandex/qatools/htmlelements/PageInitializationTest.java|lanwen/htmlelements|src/test/java/ru/yandex/qatools/htmlelements/PageInitializationTest.java
10,ds2/lightfish,lightfish/src/test/java/org/lightfish/business/monitoring/control/SessionTokenRetrieverTest.java,AdamBien/lightfish,src/main/java/org/lightfish/business/servermonitoring/control/SessionTokenRetriever.java,True,True,3,3.0,Type-3,58.710456132888794,True,False,True,4989.0,ds2/lightfish|lightfish/src/test/java/org/lightfish/business/monitoring/control/SessionTokenRetrieverTest.java|AdamBien/lightfish|src/main/java/org/lightfish/business/servermonitoring/control/SessionTokenRetriever.java
10,daisy1754/crawljax,core/src/test/java/com/crawljax/util/DOMComparerTest.java,stefanlenselink/crawljax,src/main/java/com/crawljax/util/Helper.java,True,True,2,2.0,Type-2,16.892101049423218,True,False,True,3303.0,daisy1754/crawljax|core/src/test/java/com/crawljax/util/DOMComparerTest.java|stefanlenselink/crawljax|src/main/java/com/crawljax/util/Helper.java
10,stefanlenselink/crawljax,core/src/test/java/com/crawljax/util/HelperTest.java,daisy1754/crawljax,src/main/java/com/crawljax/util/DomUtils.java,True,False,3,,Type-2,170.1532018184662,True,False,True,8293.0,stefanlenselink/crawljax|core/src/test/java/com/crawljax/util/HelperTest.java|daisy1754/crawljax|src/main/java/com/crawljax/util/DomUtils.java
10,jaehwan-jung/crawljax,core/src/test/java/com/crawljax/util/DomUtilsTest.java,stefanlenselink/crawljax,src/main/java/com/crawljax/util/Helper.java,True,True,3,3.0,Type-3,67.43591499328613,True,False,True,8058.0,jaehwan-jung/crawljax|core/src/test/java/com/crawljax/util/DomUtilsTest.java|stefanlenselink/crawljax|src/main/java/com/crawljax/util/Helper.java
10,davidraleigh/geometry-api-java,src/test/java/com/esri/core/geometry/TestWKBSupport.java,satol/geometry-api-java,src/main/java/com/esri/core/geometry/ogc/OGCGeometry.java,True,True,3,3.0,Type-3,112.76696491241455,True,False,True,9530.0,davidraleigh/geometry-api-java|src/test/java/com/esri/core/geometry/TestWKBSupport.java|satol/geometry-api-java|src/main/java/com/esri/core/geometry/ogc/OGCGeometry.java
10,tempredirect/Java-Chronicle,src/test/java/vanilla/java/chronicle/impl/ByteBufferExcerptTest.java,peter-lawrey/Java-Chronicle,src/main/java/com/higherfrequencytrading/chronicle/impl/AbstractExcerpt.java,True,False,3,,Type-3,274.19157004356384,True,False,True,15916.0,tempredirect/Java-Chronicle|src/test/java/vanilla/java/chronicle/impl/ByteBufferExcerptTest.java|peter-lawrey/Java-Chronicle|src/main/java/com/higherfrequencytrading/chronicle/impl/AbstractExcerpt.java
10,wolfdancer/blueflood,blueflood-core/src/test/java/com/rackspacecloud/blueflood/types/BluefloodCounterRollupTest.java,dlobue/blueflood,src/main/java/com/rackspacecloud/blueflood/types/CounterRollup.java,True,True,2,2.0,Type-2,40.06322383880615,True,False,True,27304.0,wolfdancer/blueflood|blueflood-core/src/test/java/com/rackspacecloud/blueflood/types/BluefloodCounterRollupTest.java|dlobue/blueflood|src/main/java/com/rackspacecloud/blueflood/types/CounterRollup.java
10,mcgray/htmlelements,htmlelements-java/src/test/java/ru/yandex/qatools/htmlelements/PageInitializationTest.java,lanwen/htmlelements,src/test/java/ru/yandex/qatools/htmlelements/PageInitializationTest.java,True,True,2,2.0,Type-3,44.60457682609558,True,False,True,8108.0,mcgray/htmlelements|htmlelements-java/src/test/java/ru/yandex/qatools/htmlelements/PageInitializationTest.java|lanwen/htmlelements|src/test/java/ru/yandex/qatools/htmlelements/PageInitializationTest.java
